index,depth,file,result,hash,total_meas,measurements,img_width,img_height,n_two_qubit_gates,n_one_qubit_gates,amount_gates,file_size_bytes,n_barriers
58152,5,./data/images/58152.png,"[0.043, 0.445, 0.046, 0.466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4eefda825a171f4b1cb4249ec263222c,4,"[0, 1, 3, 4]",389,339,1,6,"{""ry"": 1, ""swap"": 1, ""x"": 2, ""h"": 2, ""id"": 1}",12872,0
58153,4,./data/images/58153.png,"[0.248, 0.233, 0.262, 0.257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",cb81f41681199fbb8c0f1c2d6eed97d9,4,"[0, 2, 3, 4]",340,339,1,6,"{""ry"": 1, ""swap"": 1, ""x"": 2, ""h"": 2, ""id"": 1}",12709,0
58154,5,./data/images/58154.png,"[0.435, 0.04, 0.039, 0.486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8baf0a163ccee030fcebf7155b040807,4,"[1, 2, 3, 4]",340,339,1,6,"{""ry"": 1, ""swap"": 1, ""x"": 2, ""h"": 2, ""id"": 1}",12647,0
58155,5,./data/images/58155.png,"[0.015, 0.025, 0.019, 0.228, 0.232, 0.021, 0.244, 0.216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",e1e8643a98320618cb371a7d0ab36782,5,"[0, 1, 2, 3, 4]",389,339,1,6,"{""ry"": 1, ""swap"": 1, ""x"": 2, ""h"": 2, ""id"": 1}",13952,0
58032,5,./data/images/58032.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",e31379b9a7270c001e2bd56942573cd0,1,[0],389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",10541,0
58033,6,./data/images/58033.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2ad25bf6fd9a46cb08f2317b3c4f14eb,1,[1],389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",10394,0
58034,5,./data/images/58034.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d940659536f555535a0a2495ab803a83,1,[2],340,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",10266,0
58035,5,./data/images/58035.png,"[0.43, 0.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1462ee47ca57b744407a93e536e8e9a2,1,[3],340,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",10203,0
58036,5,./data/images/58036.png,"[0.125, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f8e7b7fbcb1b63480fd62bc4c4b724a6,1,[4],340,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",10017,0
58037,6,./data/images/58037.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4bef1308695fa6e405ceb1ce38dd50dc,2,"[0, 1]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11812,0
58038,5,./data/images/58038.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",735c9ba499fc459d9ed34ab09393e460,2,"[0, 2]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11656,0
58039,5,./data/images/58039.png,"[0.588, 0.412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",297702e8fc5d49ff75f46abdea349430,2,"[0, 3]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11702,0
58040,5,./data/images/58040.png,"[0.127, 0.873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",85f1f145b6b185e665ab2039dc2d16d3,2,"[0, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11621,0
58041,6,./data/images/58041.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24d7c56c4be3ca8094c946d50af99338,2,"[1, 2]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11516,0
58042,6,./data/images/58042.png,"[0.43, 0.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a07178a333995835ce9d9acc79ed82c1,2,"[1, 3]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11525,0
58043,6,./data/images/58043.png,"[0.125, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2b0e3b84d4666f320b108f90731d024f,2,"[1, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11469,0
58044,5,./data/images/58044.png,"[0.569, 0.431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",89963414eab9d097b37f50e1062f46a0,2,"[2, 3]",340,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11436,0
58045,5,./data/images/58045.png,"[0.885, 0.115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5e0a9cb2c136bda1a302cd703ff8c171,2,"[2, 4]",340,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11347,0
58046,5,./data/images/58046.png,"[0.513, 0.063, 0.041, 0.383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3e99ad5d1ec6eb8795ea8f0cbfd2cfa3,2,"[3, 4]",340,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",11285,0
58047,6,./data/images/58047.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3fb0d2e36de60a57c201d9e54d59053f,3,"[0, 1, 2]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",13002,0
58048,6,./data/images/58048.png,"[0.438, 0.562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8f83eecef19d8513398bb000f10671b6,3,"[0, 1, 3]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",13005,0
58049,6,./data/images/58049.png,"[0.885, 0.115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",e67fc266c4c08ccd65a86e038dbd63f7,3,"[0, 1, 4]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12921,0
58050,5,./data/images/58050.png,"[0.411, 0.589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fa0eee7f4f546e597fda04430c57a773,3,"[0, 2, 3]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12807,0
58051,5,./data/images/58051.png,"[0.105, 0.895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",e18235d12a3803c3a6d1027c523b48f0,3,"[0, 2, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12789,0
58052,5,./data/images/58052.png,"[0.044, 0.055, 0.487, 0.414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",e86a73277b9974f072865b21a3042a2f,3,"[0, 3, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12836,0
58053,6,./data/images/58053.png,"[0.571, 0.429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ea2c8d17d380cefeb35c2f410d831faf,3,"[1, 2, 3]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12711,0
58054,6,./data/images/58054.png,"[0.885, 0.115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3f47dd5254ae7eac7a299a5d7acb06cc,3,"[1, 2, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12623,0
58055,6,./data/images/58055.png,"[0.046, 0.371, 0.064, 0.519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8d67ef521ba10f5e976965863cbc41eb,3,"[1, 3, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12624,0
58056,5,./data/images/58056.png,"[0.484, 0.053, 0.073, 0.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",e0550fe01a79725bcff56b29293431df,3,"[2, 3, 4]",389,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",12633,0
58057,6,./data/images/58057.png,"[0.555, 0.445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2beb9897e9e261cb17538275f7f06eda,4,"[0, 1, 2, 3]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",14061,0
58058,6,./data/images/58058.png,"[0.124, 0.876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",775864c59340b3039ba6fdff0a0633e0,4,"[0, 1, 2, 4]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",14050,0
58059,6,./data/images/58059.png,"[0.049, 0.418, 0.066, 0.467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a6461c149fc5217225fd4d7410791771,4,"[0, 1, 3, 4]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",14056,0
58060,5,./data/images/58060.png,"[0.044, 0.071, 0.379, 0.506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b5959791d4e3e8db35214b912d32a9c6,4,"[0, 2, 3, 4]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",14022,0
58061,6,./data/images/58061.png,"[0.079, 0.057, 0.49, 0.374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4a375c5324b23272ef7621a9efee1a9a,4,"[1, 2, 3, 4]",437,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",13933,0
58062,6,./data/images/58062.png,"[0.053, 0.075, 0.382, 0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",84d6d042f01b3efee6220c01c8fcabcb,5,"[0, 1, 2, 3, 4]",485,339,0,12,"{""z"": 2, ""x"": 4, ""h"": 3, ""ry"": 3}",15301,0
57939,5,./data/images/57939.png,"[0.21, 0.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7026a0d2253f838f1c5322f83e71c254,1,[0],389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",10188,0
57940,6,./data/images/57940.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c2cec0f4eafb01dee27d526807dbf6c4,1,[1],389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",10013,0
57941,5,./data/images/57941.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",dd2529f250648a0ca495aeee12a6457c,1,[2],340,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",9876,0
57942,5,./data/images/57942.png,"[0.519, 0.481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1eab537fb2cd99df3cbf99ea3eb90bb1,1,[3],340,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",9768,0
57943,5,./data/images/57943.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a9b2810d7e4e92f661a828fbefa0b81a,1,[4],340,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",9592,0
57944,6,./data/images/57944.png,"[0.814, 0.186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c06ee1f5e83ae86ec9527f19b59a2732,2,"[0, 1]",437,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11479,0
57945,5,./data/images/57945.png,"[0.194, 0.806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8535564092244423cb61a77b16c73465,2,"[0, 2]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11347,0
57946,5,./data/images/57946.png,"[0.101, 0.082, 0.399, 0.418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c8f57d850d87b8c6e7ce1d454cbe02c1,2,"[0, 3]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11341,0
57947,5,./data/images/57947.png,"[0.209, 0.791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",941315f56acc3aed86de3db27e4fcb4d,2,"[0, 4]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11290,0
57948,6,./data/images/57948.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ff0f40a814241df141946614fa3d3abd,2,"[1, 2]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11157,0
57949,6,./data/images/57949.png,"[0.524, 0.476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31cc0ee72691a3f57d4d0f587ceba42d,2,"[1, 3]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11129,0
57950,6,./data/images/57950.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",766fae464531d70eb2e306951acfdc39,2,"[1, 4]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11062,0
57951,5,./data/images/57951.png,"[0.522, 0.478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1dc29070b6021942e6bcae3a7104dd17,2,"[2, 3]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11102,0
57952,5,./data/images/57952.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5f31dd53189469c14769e22a5d41ba60,2,"[2, 4]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",11055,0
57953,5,./data/images/57953.png,"[0.505, 0.495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c5247e5642c0eb890e2d87f4d831f186,2,"[3, 4]",389,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",10944,0
57954,6,./data/images/57954.png,"[0.177, 0.823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c812f5cf118952291f853d7b986ede67,3,"[0, 1, 2]",437,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",12663,0
57955,6,./data/images/57955.png,"[0.083, 0.095, 0.408, 0.414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40930cf5ccb0bc087a9d68400a1b042e,3,"[0, 1, 3]",437,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",12656,0
57956,6,./data/images/57956.png,"[0.828, 0.172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",192da4e94bc88493cb82b2d1b839b423,3,"[0, 1, 4]",437,339,0,15,"{""z"": 7, ""h"": 6, ""ry"": 1, ""x"": 1}",12609,0
